LINE_NAME,trait,num_value
DKC3012,EHT_BLUP,-7.12466072
EY3205,EHT_BLUP,-4.77974412
EZ4691,EHT_BLUP,1.99799852
EY3675,EHT_BLUP,2.02000983
EZ4860,EHT_BLUP,-3.09132498
EZ3753,EHT_BLUP,4.93982507
DKC3747,EHT_BLUP,0.18075597
DKC3990,EHT_BLUP,7.66165021
DKC3305,EHT_BLUP,-1.95580517
DKC4670,EHT_BLUP,2.49596263
EX6439,EHT_BLUP,5.59451128
EZ3442,EHT_BLUP,1.49407825
EV5039,EHT_BLUP,-13.29224228
EV5153,EHT_BLUP,-5.6158623
ESTEVIO,EHT_BLUP,
DKC5709,EHT_BLUP,-8.74832552
EY7110,EHT_BLUP,8.61469066
EZ3676,EHT_BLUP,0.55248865
EZ3755,EHT_BLUP,11.16725998
EY5641,EHT_BLUP,-5.79328189
EX4674,EHT_BLUP,-1.74486454
ICARE,EHT_BLUP,-6.52877448
MERJEN,EHT_BLUP,
EV6842,EHT_BLUP,10.64699952
EX3330XKLZ,EHT_BLUP,
EZ4577,EHT_BLUP,2.48452421
ABEONIA,EHT_BLUP,13.49034118
DKC3204,EHT_BLUP,-17.4776205
TRADUXIO,EHT_BLUP,-3.41693968
EY6534,EHT_BLUP,6.89743415
EX4333,EHT_BLUP,-3.66467047
DKC3218,EHT_BLUP,-20.70974611
DKC5209,EHT_BLUP,-6.08390142
ET3822,EHT_BLUP,0.82180574
EZ5558,EHT_BLUP,-4.73031394
EZ5050,EHT_BLUP,-3.2899805
DKC4351,EHT_BLUP,-3.58232107
DKC3419,EHT_BLUP,-2.68969088
EX5431,EHT_BLUP,-6.71861062
EQ3243,EHT_BLUP,0.12376592
DKC4709,EHT_BLUP,-2.85236955
EV3076,EHT_BLUP,-2.08532916
DKC3400,EHT_BLUP,-7.27006226
EX4682,EHT_BLUP,-7.71000124
DKC3149,EHT_BLUP,-8.98595838
EY5324,EHT_BLUP,-4.27576115
EY3527,EHT_BLUP,-7.85317988
EZ3965,EHT_BLUP,8.92443602
DKC2990,EHT_BLUP,-5.08102757
EZ4580,EHT_BLUP,0.33913284
EY4259,EHT_BLUP,0.29226421
EY6850,EHT_BLUP,-8.96757375
EU4554,EHT_BLUP,1.69593097
EW4456,EHT_BLUP,-1.88337082
DKC6228,EHT_BLUP,-5.04525909
DKC3805,EHT_BLUP,-7.05646129
ET6319KDDZ,EHT_BLUP,
DKC6777,EHT_BLUP,19.48026344
EZ6227,EHT_BLUP,-7.23187679
DKC5110,EHT_BLUP,-2.72013494
DKC3969,EHT_BLUP,5.40620377
EX3087,EHT_BLUP,-3.26611094
EY3956,EHT_BLUP,-7.73570355
EV6754,EHT_BLUP,16.36847285
EY3439,EHT_BLUP,3.36926356
DKC6812,EHT_BLUP,0.97974636
EY4260,EHT_BLUP,0.84773933
EY5325,EHT_BLUP,-1.62835023
EZ5644,EHT_BLUP,-7.06243457
EU3661,EHT_BLUP,1.61587898
EZ5161,EHT_BLUP,-11.35270956
EW3295,EHT_BLUP,-7.21696404
EZ5853,EHT_BLUP,-7.59395452
FACINA,EHT_BLUP,-2.82811059
EW5322SQGZ,EHT_BLUP,4.14249164
EZ3757,EHT_BLUP,-3.7970736
EY3835,EHT_BLUP,-6.42361395
EZ3552,EHT_BLUP,5.28438992
EV5319,EHT_BLUP,-4.70897354
SPARKLING,EHT_BLUP,
EY3532,EHT_BLUP,-1.90625911
DKC3532,EHT_BLUP,1.71053563
MAXEED,EHT_BLUP,
EZ4061,EHT_BLUP,5.27736401
DKC4598,EHT_BLUP,-1.46556817
DKC4038,EHT_BLUP,10.26669683
IMEDIA,EHT_BLUP,4.24327805
EW4839,EHT_BLUP,-5.06322472
EZ2979,EHT_BLUP,-2.83510243
EZ3842,EHT_BLUP,0.44676032
DKC4231,EHT_BLUP,-5.0556657
EZ3193,EHT_BLUP,2.90345957
DKC6626,EHT_BLUP,10.92677425
EZ4461,EHT_BLUP,1.2414403
DKC4070,EHT_BLUP,6.17683701
DKC3350,EHT_BLUP,-5.34441577
EX4680,EHT_BLUP,-1.95633205
EZ3545,EHT_BLUP,9.91478395
EZ3841,EHT_BLUP,-0.21629787
EZ5159,EHT_BLUP,-5.40959726
DKC6980,EHT_BLUP,3.9459375
EZ5849,EHT_BLUP,-5.39585284
ET3936,EHT_BLUP,-6.59562378
EX5749,EHT_BLUP,-3.84227864
INALTERA,EHT_BLUP,-0.71102249
DKC4814,EHT_BLUP,3.90198638
DKC6919,EHT_BLUP,2.42701405
EU6320XPYZ,EHT_BLUP,16.06748726
DKC4010,EHT_BLUP,-5.01425287
EUPHYTIA,EHT_BLUP,-1.28627717
EZ5054,EHT_BLUP,-3.53941104
EY6662,EHT_BLUP,
EU5918XPYZ,EHT_BLUP,-12.88732696
EY4688,EHT_BLUP,-1.30551911
KROMATIN,EHT_BLUP,-0.78834358
EY4057,EHT_BLUP,-3.67014889
EZ4941,EHT_BLUP,-0.71608741
EX4745,EHT_BLUP,-0.94987569
EV5841,EHT_BLUP,-4.4150525
DKC3346,EHT_BLUP,4.99138417
EZ3962,EHT_BLUP,3.2210743
EZ5160,EHT_BLUP,-3.4905603
EX3331,EHT_BLUP,-4.4865347
EX3742,EHT_BLUP,-8.2337907
DKC4908,EHT_BLUP,-6.18914292
FIERTE,EHT_BLUP,1.93691218
KUCHABA,EHT_BLUP,-16.41897246
EY4573,EHT_BLUP,-2.1314926
EY7032,EHT_BLUP,-0.31905964
DKC4717,EHT_BLUP,-3.93775293
EZ4753,EHT_BLUP,-1.57994382
EZ3344,EHT_BLUP,-6.17234234
DKC4416,EHT_BLUP,-3.78697535
OYOLA,EHT_BLUP,0.01084815
EZ3347,EHT_BLUP,1.48378106
EZ7115,EHT_BLUP,3.02211058
EX3188,EHT_BLUP,-6.06468233
EZ3756,EHT_BLUP,-10.86667748
ET4134,EHT_BLUP,-3.75640253
DKC7240,EHT_BLUP,21.83814421
EZ3206,EHT_BLUP,7.01725941
DKC3642,EHT_BLUP,4.11208415
DKC6492,EHT_BLUP,7.69614641
TENTAXION,EHT_BLUP,-6.7790468
EZ5051,EHT_BLUP,-6.73070033
EX6849,EHT_BLUP,3.16059411
DKC3640,EHT_BLUP,-6.52118562
EV6525,EHT_BLUP,6.52952842
EZ4861,EHT_BLUP,0.00239452
ES4126,EHT_BLUP,-5.13309888
EZ4161,EHT_BLUP,-2.56727812
EX4156,EHT_BLUP,1.7288955
EX5552,EHT_BLUP,-8.99435971
DKC4428,EHT_BLUP,-0.7393432
EZ3348,EHT_BLUP,-2.80713984
SYNOPSIS,EHT_BLUP,-5.02511853
EY3336,EHT_BLUP,8.45099595
EZ3207,EHT_BLUP,-8.55627652
EX3949,EHT_BLUP,4.99913695
EV5742XPYZ,EHT_BLUP,-8.36625758
EX4678,EHT_BLUP,-2.28685386
EU3290,EHT_BLUP,0.30217945
EV4557,EHT_BLUP,-2.88485154
DKC3088,EHT_BLUP,-0.68925824
DKC6402,EHT_BLUP,6.73819535
EY3438,EHT_BLUP,-6.22840384
DKC5810,EHT_BLUP,-8.72611497
DKC3402,EHT_BLUP,-5.15769989
EZ3845,EHT_BLUP,-5.06895235
EY5933,EHT_BLUP,-3.88602713
DKC3939,EHT_BLUP,-5.04424848
MOGABRIX,EHT_BLUP,-1.93044222
EZ3958,EHT_BLUP,-2.06456956
EY4748,EHT_BLUP,-1.45443937
EY4256,EHT_BLUP,1.66784427
LIMONAIRE,EHT_BLUP,-8.47163522
DKC4540,EHT_BLUP,0.20690102
GARGANTUA,EHT_BLUP,0.57360074
EY6762,EHT_BLUP,-4.64527951
EX3203,EHT_BLUP,-3.35321925
DKC5182,EHT_BLUP,-7.7571492
EZ3349,EHT_BLUP,-6.77147148
JOLIVETTE,EHT_BLUP,2.20759067
FIDEKA,EHT_BLUP,-12.70672348
EY3671,EHT_BLUP,-7.18392564
EY4574,EHT_BLUP,-2.79679648
EX4568,EHT_BLUP,-1.07415091
EY3538,EHT_BLUP,-4.14442799
POPULARIO,EHT_BLUP,-3.84780218
BAZALTIK,EHT_BLUP,-5.02511853
DKC6715,EHT_BLUP,1.09625458
DKC5432,EHT_BLUP,-4.30570917
MAGAN,EHT_BLUP,-4.20300766
EX4744,EHT_BLUP,-3.88497604
EW6757,EHT_BLUP,7.88807266
EX5258,EHT_BLUP,-9.2030054
EZ3546,EHT_BLUP,7.04925831
OBISPO,EHT_BLUP,0.59151601
BCOOL,EHT_BLUP,7.49135548
EZ4693,EHT_BLUP,0.53693449
EX6017,EHT_BLUP,-13.59144285
DKC3623,EHT_BLUP,1.37435641
EZ3964,EHT_BLUP,0.58457183
DKC3844,EHT_BLUP,-2.13851916
DKC4603,EHT_BLUP,-5.48685059
PAYKAN,EHT_BLUP,-1.7657613
EZ3551,EHT_BLUP,-0.10963181
EZ3449,EHT_BLUP,-2.65666692
EY6854,EHT_BLUP,-0.30061323
EX4052,EHT_BLUP,3.49830474
NQ3224,EHT_BLUP,-15.22232449
DKC3201,EHT_BLUP,-13.6700141
DKC6044,EHT_BLUP,1.58301943
EZ5437,EHT_BLUP,-4.35171865
EZ3444,EHT_BLUP,-3.42986655
EV4326,EHT_BLUP,0.6605647
DKC5148,EHT_BLUP,-3.85800973
EZ3849,EHT_BLUP,2.57329225
EX3190,EHT_BLUP,-14.12319775
DKC6308,EHT_BLUP,
EY4334,EHT_BLUP,-2.08528516
EY5752,EHT_BLUP,-6.14176153
ET7019,EHT_BLUP,7.84856007
EY3089,EHT_BLUP,-8.42334156
EZ4065,EHT_BLUP,1.47813669
EX3425,EHT_BLUP,0.34834898
EZ4462,EHT_BLUP,-0.04920197
EZ6535,EHT_BLUP,0.87769429
EZ3840,EHT_BLUP,5.48731589
EY3540,EHT_BLUP,5.87751364
DKC4590WX,EHT_BLUP,-3.50103394
EW3084,EHT_BLUP,-1.54478267
EY5049,EHT_BLUP,-6.21514087
DKC4162,EHT_BLUP,-1.46726763
DKC3438,EHT_BLUP,0.7676537
EP4115,EHT_BLUP,1.88303015
EY3204,EHT_BLUP,-3.66374865
EX4571,EHT_BLUP,-0.54838827
EZ6226,EHT_BLUP,-9.23518621
DKC7023,EHT_BLUP,13.09425511
EY6533,EHT_BLUP,1.11093733
EV6931,EHT_BLUP,-0.74618855
EY4689,EHT_BLUP,-1.53200916
NN3550,EHT_BLUP,8.65737923
BOUCALO,EHT_BLUP,-9.60257361
DKC3434,EHT_BLUP,-3.6640737
DKC5911,EHT_BLUP,1.16031718
EZ3208,EHT_BLUP,-2.88626501
EZ6768,EHT_BLUP,-7.82913104
EX3833,EHT_BLUP,-4.29831043
DKC5049,EHT_BLUP,-6.8148517
EZ3549,EHT_BLUP,6.79192927
EU6432,EHT_BLUP,-1.5791705
EZ4754,EHT_BLUP,-0.78647817
EY6763,EHT_BLUP,10.12839064
DKC4279,EHT_BLUP,4.30728424
EV3293,EHT_BLUP,-14.30893433
EZ3685,EHT_BLUP,7.11736066
EZ3554,EHT_BLUP,-9.97650274
IONITI,EHT_BLUP,-0.46960207
DKC3096,EHT_BLUP,-10.65931104
EY5639,EHT_BLUP,-4.4882735
AZUMAYA,EHT_BLUP,-1.11510547
EZ2980,EHT_BLUP,-4.26279316
EX3202,EHT_BLUP,-10.54128492
DKC5029,EHT_BLUP,-1.76068334
DKC4098,EHT_BLUP,-2.42221562
DKC4792,EHT_BLUP,-0.12553079
EY3432,EHT_BLUP,-8.88760143
EZ3759,EHT_BLUP,-5.31644781
VASARI,EHT_BLUP,2.91485276
EQ5234SQGZ,EHT_BLUP,-0.24245432
ES6638SQGZ,EHT_BLUP,2.69830017
EW3297,EHT_BLUP,-2.9433998
EZ3446,EHT_BLUP,2.98453928
DKC7034,EHT_BLUP,10.53515782
ABADDIR,EHT_BLUP,-5.80967027
EY6224,EHT_BLUP,-10.79447002
EZ3963,EHT_BLUP,-0.26559179
EY4159,EHT_BLUP,-8.01101945
EZ3543,EHT_BLUP,7.37365396
EX4855,EHT_BLUP,-6.27735216
EZ3843,EHT_BLUP,-0.26087812
DKC5016,EHT_BLUP,-6.27141545
SPOUTNIK,EHT_BLUP,-2.3985587
EV3732,EHT_BLUP,-11.10715603
ET7019KDDZ,EHT_BLUP,
EY3955,EHT_BLUP,14.17889136
DKC4897,EHT_BLUP,-4.84566235
DKC3937,EHT_BLUP,-1.23435459
PIANELLO,EHT_BLUP,
DKC5068,EHT_BLUP,-4.4511526
DKC6731,EHT_BLUP,12.13956061
EXPERTIZE,EHT_BLUP,4.18096093
DKC3601,EHT_BLUP,-0.87893347
EY3435,EHT_BLUP,-11.1720423
DKC4933,EHT_BLUP,-6.47024546
DKC5142WX,EHT_BLUP,-3.0300427
ES3159,EHT_BLUP,-3.96529525
DKC2684,EHT_BLUP,-6.23138003
EX7030,EHT_BLUP,3.07902684
EZ3754,EHT_BLUP,6.06158207
EY3746,EHT_BLUP,-5.93528409
EX4155,EHT_BLUP,-7.12955023
EY3747,EHT_BLUP,-1.72245978
EZ3441,EHT_BLUP,3.04654983
EY3436,EHT_BLUP,0.0189903
SHEILA,EHT_BLUP,-2.66074921
EZ4067,EHT_BLUP,-9.06716322
EV5152,EHT_BLUP,0.07176126
ET4442,EHT_BLUP,-8.71354153
DKC3361,EHT_BLUP,-6.0964076
EZ5761,EHT_BLUP,-2.14270569
DKC6897,EHT_BLUP,-2.43514966
DKC4115,EHT_BLUP,-6.57994299
EY3954,EHT_BLUP,8.71305956
DKC3724,EHT_BLUP,-1.8006791
EY4059,EHT_BLUP,-2.23797213
EY3339,EHT_BLUP,2.40469562
EZ2981,EHT_BLUP,-4.7065367
EW3417,EHT_BLUP,5.40313018
EW4150,EHT_BLUP,7.75312043
DKC2972,EHT_BLUP,-9.68142701
KLERI,EHT_BLUP,-2.82811059
EV3663,EHT_BLUP,-9.55056705
EZ3342,EHT_BLUP,4.56725138
DKC5210,EHT_BLUP,-8.75665659
EZ6859,EHT_BLUP,-0.36244618
EY6944,EHT_BLUP,-2.23854906
EW6016SQGZ,EHT_BLUP,-6.944569
DKC6728,EHT_BLUP,7.98588911
EX6532,EHT_BLUP,0.2271239
EZ5265,EHT_BLUP,-3.40632803
EY3957,EHT_BLUP,-1.91586449
EX4854,EHT_BLUP,-2.44870287
DKC3719,EHT_BLUP,3.78729244
EZ3678,EHT_BLUP,9.36054252
DKC7107,EHT_BLUP,16.19787201
DKC4917,EHT_BLUP,-6.68539539
EY4157,EHT_BLUP,-6.69493636
DKC3117,EHT_BLUP,-8.73960626
EZ4066,EHT_BLUP,1.96240365
EX4936,EHT_BLUP,-5.70863255
EU4446,EHT_BLUP,-6.16477373
EU6643,EHT_BLUP,11.01308505
EX3829,EHT_BLUP,-0.03110923
EV4142,EHT_BLUP,-4.4392452
EZ3447,EHT_BLUP,-10.04598764
EZ5436,EHT_BLUP,-4.13172369
ZENANCE,EHT_BLUP,-3.47334441
DKC6537,EHT_BLUP,-0.00756674
EX6437,EHT_BLUP,10.02317591
DKC3027,EHT_BLUP,-7.87327874
EX2975,EHT_BLUP,-24.49739798
EZ3684,EHT_BLUP,0.31307085
EY4683,EHT_BLUP,-11.05637116
ISTELIA,EHT_BLUP,-7.5370558
EZ3090,EHT_BLUP,4.66431692
EZ3679,EHT_BLUP,4.87376876
DKC4109,EHT_BLUP,-3.20036299
DKC5685,EHT_BLUP,-2.88045293
DKC3418,EHT_BLUP,2.15121438
DKC3247,EHT_BLUP,-8.2926685
EZ4579,EHT_BLUP,-3.49790683
EU4657,EHT_BLUP,-0.44659418
EW6653,EHT_BLUP,4.37444172
EV5317,EHT_BLUP,-4.73105782
EY5433,EHT_BLUP,-6.07770907
EY4857,EHT_BLUP,-6.33734658
EV5924,EHT_BLUP,-12.87250797
DKC3609,EHT_BLUP,-6.58261725
VALORITI,EHT_BLUP,-8.89371728
DKC4069,EHT_BLUP,-2.84118128
EX4151,EHT_BLUP,-3.77307875
EY4335,EHT_BLUP,-10.30932983
EZ6769,EHT_BLUP,4.92032
EZ3681,EHT_BLUP,0.27566893
EY5047,EHT_BLUP,-4.98358197
EXTERION,EHT_BLUP,-1.51039439
EZ5559,EHT_BLUP,-4.52974084
ELYSIUM,EHT_BLUP,-8.52404068
DKC3050,EHT_BLUP,3.47060458
DKC4726,EHT_BLUP,1.6057546
EZ4063,EHT_BLUP,-3.1649762
EZ4862,EHT_BLUP,-1.02122911
EZ5850,EHT_BLUP,-8.2301101
DKC5526,EHT_BLUP,-3.32906357
EV3825,EHT_BLUP,-5.24619909
EY6663,EHT_BLUP,4.12895439
EV5632,EHT_BLUP,0.36401269
EZ3761,EHT_BLUP,-9.84703656
DKC5404,EHT_BLUP,-7.34020263
EX6848,EHT_BLUP,-0.199598
EZ3683,EHT_BLUP,-1.44445219
ES6921,EHT_BLUP,10.77014079
EZ4068,EHT_BLUP,-8.56031985
EX4676,EHT_BLUP,-1.37113147
EW5044,EHT_BLUP,-0.01494624
EX6759,EHT_BLUP,-2.71438605
EW4455,EHT_BLUP,-8.73037744
EZ3548,EHT_BLUP,-0.718149
EX4937,EHT_BLUP,-11.26795481
DKC4228,EHT_BLUP,-4.8230016
EU6223,EHT_BLUP,-5.2227601
DKC4302,EHT_BLUP,1.61348657
EY4859SQGZ,EHT_BLUP,-0.24245432
EZ3850,EHT_BLUP,-9.52545806
DKC3327,EHT_BLUP,-5.54396343
DKC4109WX,EHT_BLUP,
EZ3847,EHT_BLUP,-1.52787044
EY3535,EHT_BLUP,-2.91477447
EZ3682,EHT_BLUP,5.35227319
DKC4031,EHT_BLUP,0.86217625
EZ4262,EHT_BLUP,5.51325746
EW3326,EHT_BLUP,-1.01152008
EZ4465,EHT_BLUP,-4.49116001
DKC4541,EHT_BLUP,-1.11419222
DKC5542,EHT_BLUP,16.31455108
ET3167,EHT_BLUP,-5.83272309
DKC3888,EHT_BLUP,-7.88186767
DKC5605,EHT_BLUP,-8.45460633
EX5553,EHT_BLUP,-4.4398483
EY4160,EHT_BLUP,0.94821053
EW5549,EHT_BLUP,-12.88123502
EY5327,EHT_BLUP,-8.1316589
EZ5643,EHT_BLUP,-10.77624019
EZ4464,EHT_BLUP,-4.83673858
ES3932,EHT_BLUP,-6.60898855
EZ6858,EHT_BLUP,-7.71039387
DKC6980YG,EHT_BLUP,
GIUNONE,EHT_BLUP,-4.80427532
DKC6131,EHT_BLUP,-7.96301424
EZ5263,EHT_BLUP,-1.52969274
EY4940,EHT_BLUP,-0.18923161
DKC3888WX,EHT_BLUP,-4.28352575
LIMAGOLD,EHT_BLUP,
EZ5851,EHT_BLUP,-4.22222659
EX5157,EHT_BLUP,-6.2961216
EY5754,EHT_BLUP,-4.85993806
EY4686,EHT_BLUP,-5.24055394
EZ4466,EHT_BLUP,1.4777211
WEEKLI,EHT_BLUP,2.69084384
DKC3527,EHT_BLUP,-6.87385733
DKC5744,EHT_BLUP,-3.26735582
DEVICE,EHT_BLUP,-6.77813599
INTERACTIS,EHT_BLUP,-2.20564857
KIMMICH,EHT_BLUP,-11.10824867
EW3665,EHT_BLUP,-6.618612
EY3430,EHT_BLUP,-1.10288452
EZ2978,EHT_BLUP,-4.53149712
DKC3789,EHT_BLUP,-2.51515008
EZ5328,EHT_BLUP,-5.66399133
DKC4943,EHT_BLUP,-1.75970847
DKC4125,EHT_BLUP,-0.53944671
EW5926,EHT_BLUP,-9.21188193
EX2604,EHT_BLUP,-11.07733914
ARTEMIDE,EHT_BLUP,-4.32015198
EV3662,EHT_BLUP,-7.58001775
EY7034,EHT_BLUP,-1.13115715
DKC4320,EHT_BLUP,3.14205717
EY3672,EHT_BLUP,2.92940033
EZ3547,EHT_BLUP,-2.40231737
EZ5760,EHT_BLUP,-1.55251616
EW4834,EHT_BLUP,-5.89221605
EZ3091,EHT_BLUP,6.34954521
EW4929,EHT_BLUP,-4.46566169
EY6943,EHT_BLUP,4.40580237
EY6855,EHT_BLUP,
EV5741,EHT_BLUP,-5.1357503
DKC5001,EHT_BLUP,-3.44215031
EY4258,EHT_BLUP,-2.58088993
EU4662,EHT_BLUP,-9.21081244
EY3836,EHT_BLUP,-4.88851991
EZ5264,EHT_BLUP,-1.10708225
DKC6808,EHT_BLUP,-2.35836205
DKC6503,EHT_BLUP,-11.76553614
EX5257,EHT_BLUP,-4.49526231
IZZLI,EHT_BLUP,-4.94345645
EX3525,EHT_BLUP,1.8707745
EW5429,EHT_BLUP,-5.13918837
DKC4391WX,EHT_BLUP,2.24149253
EW5930,EHT_BLUP,-7.07034995
EX4852,EHT_BLUP,-8.88114169
DKC6664,EHT_BLUP,6.53399112
EZ4576,EHT_BLUP,0.54014885
EX3186,EHT_BLUP,-4.03063569
EY7111,EHT_BLUP,8.55494314
EZ3443,EHT_BLUP,1.65526318
PEDINI,EHT_BLUP,
OSIKO,EHT_BLUP,-3.95179948
DKC6092,EHT_BLUP,-12.55473215
ES4648SQGZ,EHT_BLUP,-0.29657663
DKC3796,EHT_BLUP,-17.21408167
EZ6770,EHT_BLUP,-8.61799519
DKC3884,EHT_BLUP,-0.404696
C955,EHT_BLUP,14.05225054
DKC3575,EHT_BLUP,-0.34562887
DKC4814WX,EHT_BLUP,4.66364327
EZ6536,EHT_BLUP,-6.29163006
NT3512,EHT_BLUP,-6.60424665
EY3750,EHT_BLUP,-4.08324086
DKC5092,EHT_BLUP,-11.99748254
INFORMATIKA,EHT_BLUP,-14.21338122
EZ6947,EHT_BLUP,16.57040807
DKC4533,EHT_BLUP,-10.44444053
DKC4238,EHT_BLUP,0.00450406
EX6758,EHT_BLUP,-5.95831734
EX6531,EHT_BLUP,1.57416015
EZ7117,EHT_BLUP,10.78803837
KANELA,EHT_BLUP,-0.13912473
DKC5144,EHT_BLUP,
EZ5759,EHT_BLUP,-5.0229571
DKC5065,EHT_BLUP,-0.25295487
DALAMER,EHT_BLUP,-3.10386224
EZ7039,EHT_BLUP,-3.65701512
EZ7038,EHT_BLUP,-0.08458603
EZ3844,EHT_BLUP,3.52744051
DKC4316,EHT_BLUP,-16.65859954
EY4572,EHT_BLUP,-9.46666937
EY5158,EHT_BLUP,-4.24215893
EZ4692,EHT_BLUP,-0.11807875
EZ3758,EHT_BLUP,3.96476603
EX5637,EHT_BLUP,-12.5103617
EU3310,EHT_BLUP,-0.6598965
EY3751,EHT_BLUP,-2.35743873
EY4747,EHT_BLUP,0.76470428
EV5742SQGZ,EHT_BLUP,5.04473297
EX3828,EHT_BLUP,4.2156638
EX3192,EHT_BLUP,-16.90621222
DKC3539,EHT_BLUP,-3.74837315
EZ6771,EHT_BLUP,0.49967576
DKC5182WX,EHT_BLUP,-0.47332448
EV3516,EHT_BLUP,-2.04167263
EY6225,EHT_BLUP,-4.17648489
EY5261,EHT_BLUP,-9.49233058
DKC3079,EHT_BLUP,7.90043491
EZ6766,EHT_BLUP,-6.51368881
EZ3544,EHT_BLUP,3.01322287
DKC4655,EHT_BLUP,-9.50235251
EW2711,EHT_BLUP,-9.61288791
EY3529,EHT_BLUP,-0.94840388
EY6852,EHT_BLUP,8.60535289
EZ7116,EHT_BLUP,23.52039716
EU4663,EHT_BLUP,1.41675517
EX3333,EHT_BLUP,-4.2762503
EY4575,EHT_BLUP,-8.40003713
EX2974,EHT_BLUP,-7.60878061
EY3837,EHT_BLUP,3.72719494
EX3952,EHT_BLUP,-2.73315691
DKC5812,EHT_BLUP,-2.56577456
DKC5206,EHT_BLUP,-3.44037941
EZ3839,EHT_BLUP,2.83932306
EZ3764,EHT_BLUP,-2.88001075
DKC4751,EHT_BLUP,0.66248678
DKC4728,EHT_BLUP,0.6643558
DKC6625,EHT_BLUP,-2.83378578
EZ4062,EHT_BLUP,-3.33717025
CORTON,EHT_BLUP,0.53440312
EY4938,EHT_BLUP,-7.80637329
DKC4335,EHT_BLUP,-0.26554623
EU3290,EVG_BLUP,-0.16883389
EY4160,EVG_BLUP,0.05953344
DKC5810,EVG_BLUP,0.22008023
DKC3937,EVG_BLUP,-0.39631021
PIANELLO,EVG_BLUP,
EZ5643,EVG_BLUP,0.1535653
EV6842,EVG_BLUP,
EX3330XKLZ,EVG_BLUP,
DKC6731,EVG_BLUP,-0.01646228
DKC3204,EVG_BLUP,0.69435984
DKC3601,EVG_BLUP,-0.50921275
EY5933,EVG_BLUP,0.6119495
DKC3939,EVG_BLUP,0.83974913
MOGABRIX,EVG_BLUP,-0.07208637
TRADUXIO,EVG_BLUP,0.12985527
DKC6980YG,EVG_BLUP,
EY4748,EVG_BLUP,0.17485495
EZ5263,EVG_BLUP,-0.51150877
EY4256,EVG_BLUP,-0.28969465
DKC4540,EVG_BLUP,-0.1588054
DKC3414,EVG_BLUP,0.11640091
EY4940,EVG_BLUP,0.3029274
EZ3754,EVG_BLUP,-0.79567323
EX5157,EVG_BLUP,-0.10832377
ENISOR,EVG_BLUP,0.50798188
EZ3550,EVG_BLUP,-0.35448731
WEEKLI,EVG_BLUP,0.45533575
EY4574,EVG_BLUP,0.21833912
DEVICE,EVG_BLUP,0.50685006
EY6856,EVG_BLUP,-0.23300704
EY4059,EVG_BLUP,-0.32946124
EZ2981,EVG_BLUP,0.09228695
DKC3789,EVG_BLUP,-0.0348459
DKC6715,EVG_BLUP,1.61547916
DKC3442,EVG_BLUP,-0.60423477
DKC5432,EVG_BLUP,0.01948056
KLERI,EVG_BLUP,0.20046333
EV3663,EVG_BLUP,0.00062459
EY5326,EVG_BLUP,0.09561075
EY6944,EVG_BLUP,-0.10483973
EY7034,EVG_BLUP,-0.23300704
EY6850,EVG_BLUP,0.31531507
EX5258,EVG_BLUP,-0.06306387
EZ3345,EVG_BLUP,-0.66410487
DKC6228,EVG_BLUP,-0.22872782
DKC3805,EVG_BLUP,0.40956307
EW4929,EVG_BLUP,0.60031267
EY6855,EVG_BLUP,
EX3832,EVG_BLUP,0.35467014
BCOOL,EVG_BLUP,0.61853335
EX6530,EVG_BLUP,-0.52018688
DKC5001,EVG_BLUP,-0.32007806
EZ3964,EVG_BLUP,-0.37595907
DKC5110,EVG_BLUP,-0.25062405
EX6018,EVG_BLUP,-0.22297341
EU3313,EVG_BLUP,-0.16883389
EU4662,EVG_BLUP,0.24525972
DKC3117,EVG_BLUP,-0.75130645
EY3956,EVG_BLUP,0.75876987
EZ3551,EVG_BLUP,-0.59528731
DKC6503,EVG_BLUP,0.25137461
EX4052,EVG_BLUP,0.07908268
IZZLI,EVG_BLUP,-0.06665706
DKC3201,EVG_BLUP,-0.3902437
EX3525,EVG_BLUP,0.40860928
EY5325,EVG_BLUP,0.46556381
DUELING,EVG_BLUP,-0.04300671
EX3829,EVG_BLUP,0.34092053
EY6659,EVG_BLUP,-0.55667706
EV5428,EVG_BLUP,-0.02395656
EU3661,EVG_BLUP,0.17008306
DKC4391WX,EVG_BLUP,-0.02796242
EW4667,EVG_BLUP,0.52088738
EZ5161,EVG_BLUP,0.19858137
EW3295,EVG_BLUP,-0.33572463
EX4852,EVG_BLUP,0.20281211
EZ5853,EVG_BLUP,-0.74668444
DKC3924,EVG_BLUP,0.38794517
EW5322SQGZ,EVG_BLUP,-0.13386562
PEDINI,EVG_BLUP,
EZ4065,EVG_BLUP,-0.07860914
ES4648SQGZ,EVG_BLUP,-0.15092402
DKC3796,EVG_BLUP,0.83159123
DKC3027,EVG_BLUP,0.49708258
EZ6770,EVG_BLUP,0.42185605
EV5319,EVG_BLUP,0.20006557
EX2975,EVG_BLUP,-0.52460441
EY3532,EVG_BLUP,-0.748776
EZ6536,EVG_BLUP,0.42185605
EZ3848,EVG_BLUP,-0.24694753
EZ3090,EVG_BLUP,-0.5000865
DKC4598,EVG_BLUP,0.34759716
EZ3679,EVG_BLUP,-0.83584842
DKC4038,EVG_BLUP,0.58373601
DKC4109,EVG_BLUP,0.58638011
EW3084,EVG_BLUP,-0.51802906
